auction,date,year,place,house,name,artwork,price,image,imageTitle,pageUrl,lot,eastimateNew,priceNumAlt,soldRef,soldAlt,currency2,category,style,provenance,exhibitionNew,price for convert,All currency USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Krishna Shamrao Kulkarni (1916-1994),Untitled (abstract Man),Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/868L15500_8DLHN.jpg,Untitled (abstract Man),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.61.html,Lot.61,2000 - 3000,,,GBP,,,,,,,GBP
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Gilt Bronze Seated Buddha Tibet 19th Century,,18125,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/228N09395_87C4T.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.479.html,Lot.479,10000 - 15000,12500,LOT SOLD. 12500 USD (Hammer Price with Buyer's Premium),USD,,,,,,12500,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Rare Set Of Gilt-lacquer And Polychrome Bronze Figures Of The Nine Emperor Gods China Ming Dynasty,,Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/392N09395_7Y8MB.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.436.html,Lot.436,30000 - 40000,,,USD,,,,,,,USD
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Francis Newton Souza (1924-2002),Untitled,8700,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/124N09318_7Z7N5.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1307.html,Lot.1307,5000 - 7000,6000,LOT SOLD. 6000 USD (Hammer Price with Buyer's Premium),USD,,,,,,6000,USD
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Sadequain (1937-1987),Untitled (god The Eternal),Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/219N09318_7ZMHG.jpg,Untitled (god The Eternal),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1408.html,Lot.1408,40000 - 60000,,,USD,,,,,,,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Arpita Singh (b. 1937),Untitled (man And Three Women),5800,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/855L15500_8DLMM.jpg,Untitled (man And Three Women),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.116.html,Lot.116,5000 - 7000,4000,LOT SOLD. 4000 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,4000,GBP
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Jamini Roy (1887-1972),Untitled (gopi),30812.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/051N09318_7PJ77.jpg,Untitled (gopi),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1344.html,Lot.1344,8000 - 12000,21250,LOT SOLD. 21250 USD (Hammer Price with Buyer's Premium),USD,,,,,,21250,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Shobha Broota,Orchestra 1,5437.5,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/829L15500_8DLC8.jpg,Orchestra 1,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.75.html,Lot.75,3000 - 5000,3750,LOT SOLD. 3750 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,3750,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Syed Haider Raza (b. 1922),Untitled; Untitled,32625,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/889L15500_8DLL9.jpg,Untitled; Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.45.html,Lot.45,15000 - 20000,22500,LOT SOLD. 22500 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,22500,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Ganesh Pyne (1937-2013),Untitled (hanuman),50750,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/019L15500_8G4HK.jpg,Untitled (hanuman),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.24.html,Lot.24,30000 - 50000,35000,LOT SOLD. 35000 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,35000,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Krishna Shamrao Kulkarni (1916-1994),Man Of Space,1812.5,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/883L15500_8DLHM.jpg,Man Of Space,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.62.html,Lot.62,2000 - 3000,1250,LOT SOLD. 1250 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,1250,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,K. Laxma Goud (b. 1940),Untitled (village Belle),Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/838L15500_8DLF4.jpg,Untitled (village Belle),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.87.html,Lot.87,5000 - 7000,,,GBP,,,,,,,GBP
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,K. S. Radhakrishnan (b. 1956),Song Of The Road,29000,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/170N09318_7Z7N6.jpg,Song Of The Road,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1309.html,Lot.1309,5000 - 7000,20000,LOT SOLD. 20000 USD (Hammer Price with Buyer's Premium),USD,,,,,,20000,USD
Indian Himalayan And Southeast Asian Works Of Art Including Property From The Estate Of Dr. Claus Virch,17 MAR 2015,2015,New York,Sotheby's,Two Iron Phurbha With Copper Inlay Tibet Ca. 16th Century,,39875,http://www.sothebys.com/content/dam/stb/lots/N09/N09319/204N09319_7Z7K7.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/indian-himalayan-southeast-asian-art-n09319/lot.1042.html,Lot.1042,5000 - 7000,27500,LOT SOLD. 27500 USD (Hammer Price with Buyer's Premium),USD,,,,,,27500,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,J. Sultan Ali (1920-1990),Fisher Woman,10875,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/878L15500_8DL9S.jpg,Fisher Woman,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.26.html,Lot.26,5000 - 7000,7500,LOT SOLD. 7500 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,7500,GBP
Indian Himalayan And Southeast Asian Works Of Art Including Property From The Estate Of Dr. Claus Virch,17 MAR 2015,2015,New York,Sotheby's,A Large Silk Appliquã‰ Thangka Depicting Padmasambhava And His Two Consorts Tibet 15th/16th Century,,Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09319/339N09319_7XC5Q.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/indian-himalayan-southeast-asian-art-n09319/lot.1018.html,Lot.1018,200000 - 300000,,,USD,,,,,,,USD
Indian Himalayan And Southeast Asian Works Of Art Including Property From The Estate Of Dr. Claus Virch,17 MAR 2015,2015,New York,Sotheby's,A Copper Alloy Figure Depicting Kubera Indonesia Ca. 9th Century,,5437.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09319/258N09319_7XTTF.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/indian-himalayan-southeast-asian-art-n09319/lot.1096.html,Lot.1096,5000 - 7000,3750,LOT SOLD. 3750 USD (Hammer Price with Buyer's Premium),USD,,,,,,3750,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Gilt-bronze Figure Of Akshobhya Tibet 18th Century,,5437.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/016N09395_86YH8.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.478.html,Lot.478,3000 - 5000,3750,LOT SOLD. 3750 USD (Hammer Price with Buyer's Premium),USD,,,,,,3750,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,An Unusual Gilt-bronze Figure Of Longnu China Ming Dynasty 16th / 17th Century,,54375,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/299N09395_8FTCW.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.437.html,Lot.437,30000 - 50000,37500,LOT SOLD. 37500 USD (Hammer Price with Buyer's Premium),USD,,,,,,37500,USD
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Francis Newton Souza (1924-2002),Untitled,6887.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/104N09318_7YR25.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1308.html,Lot.1308,3000 - 5000,4750,LOT SOLD. 4750 USD (Hammer Price with Buyer's Premium),USD,,,,,,4750,USD
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Abdur Rahman Chughtai (1894-1975),New Expectations,36250,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/202N09318_7KM22.jpg,New Expectations,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1407.html,Lot.1407,20000 - 30000,25000,LOT SOLD. 25000 USD (Hammer Price with Buyer's Premium),USD,,,,,,25000,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Arpita Singh (b. 1937),Security Check,14500,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/812L15500_8DLML.jpg,Security Check,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.115.html,Lot.115,10000 - 15000,10000,LOT SOLD. 10000 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,10000,GBP
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Jamini Roy (1887-1972),Untitled (lava And Kusha With Valmiki And Sita),63437.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/112N09318_7YGQ7.jpg,Untitled (lava And Kusha With Valmiki And Sita),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1345.html,Lot.1345,25000 - 30000,43750,LOT SOLD. 43750 USD (Hammer Price with Buyer's Premium),USD,,,,,,43750,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Avinash Chandra (1931-1991),Untitled (hills Of Simla),Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/874L15500_8GSWR.jpg,Untitled (hills Of Simla),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.44.html,Lot.44,20000 - 30000,,,GBP,,,,,,,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,George Keyt (1901-1993),Untitled,36250,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/001L15500_85FVW.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.25.html,Lot.25,12000 - 18000,25000,LOT SOLD. 25000 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,25000,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Prabhakar Barwe (1936-1995),Untitled,Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/806L15500_8FVZQ.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.74.html,Lot.74,5000 - 8000,,,GBP,,,,,,,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Krishna Shamrao Kulkarni (1916-1994),Untitled (abstract Women),Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/866L15500_8DLHP.jpg,Untitled (abstract Women),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.63.html,Lot.63,3000 - 5000,,,GBP,,,,,,,GBP
Indian Himalayan And Southeast Asian Works Of Art Including Property From The Estate Of Dr. Claus Virch,17 MAR 2015,2015,New York,Sotheby's,A Limestone Hand Fragment Thailand Mon-dvaravati Period Ca. 9th Century,,9062.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09319/058N09319_7GX3D.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/indian-himalayan-southeast-asian-art-n09319/lot.1097.html,Lot.1097,2000 - 3000,6250,LOT SOLD. 6250 USD (Hammer Price with Buyer's Premium),USD,,,,,,6250,USD
Indian Himalayan And Southeast Asian Works Of Art Including Property From The Estate Of Dr. Claus Virch,17 MAR 2015,2015,New York,Sotheby's,A Large Iron And Gilt Copper Alloy Phurbha Tibet 18th/19th Century,,58000,http://www.sothebys.com/content/dam/stb/lots/N09/N09319/107N09319_7YS2S.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/indian-himalayan-southeast-asian-art-n09319/lot.1043.html,Lot.1043,6000 - 8000,40000,LOT SOLD. 40000 USD (Hammer Price with Buyer's Premium),USD,,,,,,40000,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Small Gilt-bronze Figure Of A Luohan China Qing Dynasty 18th Century,,2900,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/043N09395_86YHB.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.477.html,Lot.477,1000 - 1500,2000,LOT SOLD. 2000 USD (Hammer Price with Buyer's Premium),USD,,,,,,2000,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Paritosh Sen (1918-2008),Untitled (two Works),Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/L15500-88_web_RESEND.jpg,Untitled (two Works),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.88.html,Lot.88,6000 - 8000,,,GBP,,,,,,,GBP
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Gilt-bronze Figure Of Buddha China 17th / 18th Century,,Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/030N09395_7ZL53.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.438.html,Lot.438,5000 - 7000,,,USD,,,,,,,USD
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Zarina Hashmi (b. 1937),Untitled (stitches); A-5 Tied Strings,Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/181N09318_7QPRQ.jpg,Untitled (stitches); A-5 Tied Strings,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1406.html,Lot.1406,6000 - 9000,,,USD,,,,,,,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Nalini Malani (b. 1946),Family Of Street Performers,3625,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/867L15500_8DLJM.jpg,Family Of Street Performers,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.114.html,Lot.114,2000 - 3000,2500,LOT SOLD. 2500 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,2500,GBP
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Jamini Roy (1887-1972),Untitled (mother And Child),6887.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/056N09318_7VB5R.jpg,Untitled (mother And Child),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1346.html,Lot.1346,3000 - 5000,4750,LOT SOLD. 4750 USD (Hammer Price with Buyer's Premium),USD,,,,,,4750,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Prabhakar Barwe (1936-1995),Untitled,Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/807L15500_8FVYZ.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.73.html,Lot.73,5000 - 8000,,,GBP,,,,,,,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Avinash Chandra (1931-1991),Untitled,Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/853L15500_8DLCT.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.43.html,Lot.43,5000 - 7000,,,GBP,,,,,,,GBP
Indian Himalayan And Southeast Asian Works Of Art Including Property From The Estate Of Dr. Claus Virch,17 MAR 2015,2015,New York,Sotheby's,A Sandstone Relief Depicting A Lute Player Thailand Or Cambodia First Half Of The 20th Century Or Earlier,,Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09319/206N09319_7NT4T.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/indian-himalayan-southeast-asian-art-n09319/lot.1098.html,Lot.1098,20000 - 30000,,,USD,,,,,,,USD
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Gulam Rasool Santosh (1929-1997),Untitled,Lot passed,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/022L15500_8D9DG.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.64.html,Lot.64,8000 - 12000,,,GBP,,,,,,,GBP
Modern And Contemporary South Asian Art,06 OCT 2015,2015,London,Sotheby's,Francis Newton Souza (1924-2002),Untitled (st. Sebastian),50750,http://www.sothebys.com/content/dam/stb/lots/L15/L15500/016L15500_7XC66.jpg,Untitled (st. Sebastian),http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-l15500/lot.89.html,Lot.89,40000 - 60000,35000,LOT SOLD. 35000 GBP (Hammer Price with Buyer's Premium),GBP,,,,,,35000,GBP
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Gilt-bronze Figure Of White Jambhala China Qing Dynasty 18th Century,,29000,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/062N09395_85VXX.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.476.html,Lot.476,6000 - 8000,20000,LOT SOLD. 20000 USD (Hammer Price with Buyer's Premium),USD,,,,,,20000,USD
Modern And Contemporary South Asian Art,18 MAR 2015,2015,New York,Sotheby's,Zarina Hashmi (b. 1937),Untitled,34437.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09318/146N09318_7Z7N7.jpg,Untitled,http://www.sothebys.com/en/auctions/ecatalogue/2015/modern-contemporary-south-asian-art-n09318/lot.1405.html,Lot.1405,10000 - 15000,23750,LOT SOLD. 23750 USD (Hammer Price with Buyer's Premium),USD,,,,,,23750,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Parcel Gilt-bronze Figure Of Amitayus China Qing Dynasty 18th Century,,12687.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/223N09395_8FRFT.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.439.html,Lot.439,5000 - 7000,8750,LOT SOLD. 8750 USD (Hammer Price with Buyer's Premium),USD,,,,,,8750,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Gilt-bronze Figure Of Guanyin China Late Ming Dynasty 16th / 17th Century,,9062.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/122N09395_8DYK8.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.440.html,Lot.440,6000 - 8000,6250,LOT SOLD. 6250 USD (Hammer Price with Buyer's Premium),USD,,,,,,6250,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Partially Cold-gilded Bronze Figure Of Maitreya China Qing Dynasty 18th Century,,45312.5,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/036N09395_823SW.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.441.html,Lot.441,20000 - 25000,31250,LOT SOLD. 31250 USD (Hammer Price with Buyer's Premium),USD,,,,,,31250,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Large Finely-cast Gilt-lacquered Bronze Figure Of Zhenwu China Ming Dynasty,,Lot passed,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/093N09395_86L57.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.442.html,Lot.442,150000 - 250000,,,USD,,,,,,,USD
Images Of Enlightenment: Devotional Works Of Art & Paintings,16 SEP 2015,2015,New York,Sotheby's,A Gilt-bronze Figure Of Amitayus Tibet 14th / 15th Century,,17218.75,http://www.sothebys.com/content/dam/stb/lots/N09/N09395/049N09395_86YH2.jpg,,http://www.sothebys.com/en/auctions/ecatalogue/2015/images-of-enlightenment-n09395/lot.443.html,Lot.443,6000 - 8000,11875,LOT SOLD. 11875 USD (Hammer Price with Buyer's Premium),USD,,,,,,11875,USD
